country,year,p,thr,avg,topavg,in_coverage,denom_total,denom_concept,denom_source,pop,pop_concept,pop_source
CHL,2018,0.99,61360884.9714573,64269685.9721208,115064814.803475,TRUE,70848611352576,middle,SNA_CEI + SNA_WID,14010906,adults,WID
CHL,2018,0.999,179524943.898463,184465080.522523,375003941.370759,TRUE,105077289254912,upper,SNA_CEI + SNA_WID,14010906,adults,WID
CHL,2018,0.999,179524943.898463,184465080.522523,375003941.370759,TRUE,70848611352576,middle,SNA_CEI + SNA_WID,14010906,adults,WID
CHL,2018,0.9999,596431880.002739,1244485964.56359,1244485964.56359,TRUE,105077289254912,upper,SNA_CEI + SNA_WID,14010906,adults,WID
CHL,2018,0.9999,596431880.002739,1244485964.56359,1244485964.56359,TRUE,70848611352576,middle,SNA_CEI + SNA_WID,14010906,adults,WID
CHL,2019,0.9,14178375.3267145,14539783.6054007,34434954.5488371,TRUE,120302113652736,upper,SNA_CEI + SNA_WID,14327910,adults,WID
CHL,2019,0.9,14178375.3267145,14539783.6054007,34434954.5488371,TRUE,83569085513728,middle,SNA_CEI + SNA_WID,14327910,adults,WID
CHL,2019,0.99,61981987.2392585,65482549.3990218,122610180.087522,TRUE,120302113652736,upper,SNA_CEI + SNA_WID,14327910,adults,WID
CHL,2019,0.99,61981987.2392585,65482549.3990218,122610180.087522,TRUE,83569085513728,middle,SNA_CEI + SNA_WID,14327910,adults,WID
CHL,2019,0.999,191768990.720762,197263467.064086,420201029.723937,TRUE,120302113652736,upper,SNA_CEI + SNA_WID,14327910,adults,WID
CHL,2019,0.999,191768990.720762,197263467.064086,420201029.723937,TRUE,83569085513728,middle,SNA_CEI + SNA_WID,14327910,adults,WID
CHL,2019,0.9999,670357582.041831,1469772604.75898,1469772604.75898,TRUE,120302113652736,upper,SNA_CEI + SNA_WID,14327910,adults,WID
CHL,2019,0.9999,670357582.041831,1469772604.75898,1469772604.75898,TRUE,83569085513728,middle,SNA_CEI + SNA_WID,14327910,adults,WID
CHL,2020,0.9,13950381.2772445,14341591.5141104,31775919.4711272,TRUE,112160803913728,upper,SNA_CEI + SNA_WID,14548131,adults,WID
CHL,2020,0.9,13950381.2772445,14341591.5141104,31775919.4711272,TRUE,98820119254134,lower,BFM,14548131,adults,WID
CHL,2020,0.9,13950381.2772445,14341591.5141104,31775919.4711272,TRUE,100420707418112,middle,SNA_CEI + SNA_WID,14548131,adults,WID
CHL,2020,0.99,54450887.5006162,54540279.1735574,103956781.149067,TRUE,112160803913728,upper,SNA_CEI + SNA_WID,14548131,adults,WID
CHL,2020,0.99,54450887.5006162,54540279.1735574,103956781.149067,TRUE,98820119254134,lower,BFM,14548131,adults,WID
CHL,2020,0.99,54450887.5006162,54540279.1735574,103956781.149067,TRUE,100420707418112,middle,SNA_CEI + SNA_WID,14548131,adults,WID
CHL,2020,0.999,169312456.887742,170412903.858749,296942634.870413,TRUE,112160803913728,upper,SNA_CEI + SNA_WID,14548131,adults,WID
CHL,2020,0.999,169312456.887742,170412903.858749,296942634.870413,TRUE,98820119254134,lower,BFM,14548131,adults,WID
CHL,2020,0.999,169312456.887742,170412903.858749,296942634.870413,TRUE,100420707418112,middle,SNA_CEI + SNA_WID,14548131,adults,WID
CHL,2020,0.9999,457173072.05499,967174459.217499,967174459.217499,TRUE,112160803913728,upper,SNA_CEI + SNA_WID,14548131,adults,WID
CHL,2020,0.9999,457173072.05499,967174459.217499,967174459.217499,TRUE,98820119254134,lower,BFM,14548131,adults,WID
CHL,2020,0.9999,457173072.05499,967174459.217499,967174459.217499,TRUE,100420707418112,middle,SNA_CEI + SNA_WID,14548131,adults,WID
CHL,2021,0.9,15483055.7904763,15826813.2360507,37042799.4497502,TRUE,125452527075328,upper,SNA_CEI + SNA_WID,14707486,adults,WID
CHL,2021,0.9,15483055.7904763,15826813.2360507,37042799.4497502,TRUE,105649857888256,middle,SNA_CEI + SNA_WID,14707486,adults,WID
CHL,2021,0.99,65923958.2426373,70236191.2230649,124756793.143328,TRUE,125452527075328,upper,SNA_CEI + SNA_WID,14707486,adults,WID
CHL,2021,0.99,65923958.2426373,70236191.2230649,124756793.143328,TRUE,105649857888256,middle,SNA_CEI + SNA_WID,14707486,adults,WID
CHL,2021,0.999,186664124.506848,188938316.620987,380966124.025942,TRUE,125452527075328,upper,SNA_CEI + SNA_WID,14707486,adults,WID
CHL,2021,0.999,186664124.506848,188938316.620987,380966124.025942,TRUE,105649857888256,middle,SNA_CEI + SNA_WID,14707486,adults,WID
CHL,2021,0.9999,577841051.240054,1453407659.53363,1453407659.53363,TRUE,125452527075328,upper,SNA_CEI + SNA_WID,14707486,adults,WID
CHL,2021,0.9999,577841051.240054,1453407659.53363,1453407659.53363,TRUE,105649857888256,middle,SNA_CEI + SNA_WID,14707486,adults,WID
CHL,2022,0.9,17674857.4257564,18097105.8770927,40271477.31999,TRUE,144491441815552,upper,SNA_CEI + SNA_WID,14869352,adults,WID
CHL,2022,0.9,17674857.4257564,18097105.8770927,40271477.31999,TRUE,106259573374976,middle,SNA_CEI + SNA_WID,14869352,adults,WID
CHL,2022,0.99,65656576.2785775,68213907.6655722,133872424.706123,TRUE,144491441815552,upper,SNA_CEI + SNA_WID,14869352,adults,WID
CHL,2022,0.99,65656576.2785775,68213907.6655722,133872424.706123,TRUE,106259573374976,middle,SNA_CEI + SNA_WID,14869352,adults,WID
CHL,2022,0.999,207704436.774822,208650814.93545,392260161.590755,TRUE,144491441815552,upper,SNA_CEI + SNA_WID,14869352,adults,WID
CHL,2022,0.999,207704436.774822,208650814.93545,392260161.590755,TRUE,106259573374976,middle,SNA_CEI + SNA_WID,14869352,adults,WID
CHL,2022,0.9999,613336968.401955,1333701618.2495,1333701618.2495,TRUE,144491441815552,upper,SNA_CEI + SNA_WID,14869352,adults,WID
CHL,2022,0.9999,613336968.401955,1333701618.2495,1333701618.2495,TRUE,106259573374976,middle,SNA_CEI + SNA_WID,14869352,adults,WID
CHL,2023,0.9,18944878.3524773,19368601.6062718,43298034.1794454,TRUE,NA,upper,SNA_CEI + SNA_WID,15032792,adults,WID
CHL,2023,0.9,18944878.3524773,19368601.6062718,43298034.1794454,TRUE,NA,middle,SNA_CEI + SNA_WID,15032792,adults,WID
CHL,2023,0.99,71879727.5073592,77836221.6789363,141702799.37601,TRUE,NA,upper,SNA_CEI + SNA_WID,15032792,adults,WID
CHL,2023,0.99,71879727.5073592,77836221.6789363,141702799.37601,TRUE,NA,middle,SNA_CEI + SNA_WID,15032792,adults,WID
CHL,2023,0.999,220744701.341818,223384980.888444,400641741.519089,TRUE,NA,upper,SNA_CEI + SNA_WID,15032792,adults,WID
CHL,2023,0.999,220744701.341818,223384980.888444,400641741.519089,TRUE,NA,middle,SNA_CEI + SNA_WID,15032792,adults,WID
CHL,2023,0.9999,623927546.507521,1291737659.97317,1291737659.97316,TRUE,NA,upper,SNA_CEI + SNA_WID,15032792,adults,WID
CHL,2023,0.9999,623927546.507521,1291737659.97317,1291737659.97316,TRUE,NA,middle,SNA_CEI + SNA_WID,15032792,adults,WID
DOM,2012,0.9,168039.036946007,176905.385368867,613362.207286745,TRUE,1912593920000,upper,SNA_CEI + SNA_WID,6027776,adults,WID
DOM,2012,0.9,168039.036946007,176905.385368867,613362.207286745,TRUE,777849499479.5,lower,BFM,6027776,adults,WID
DOM,2012,0.9,168039.036946007,176905.385368867,613362.207286745,TRUE,NA,middle,SNA_CEI + SNA_WID,6027776,adults,WID
DOM,2012,0.99,841864.003463999,870251.498135058,3135880.16987981,TRUE,1912593920000,upper,SNA_CEI + SNA_WID,6027776,adults,WID
DOM,2012,0.99,841864.003463999,870251.498135058,3135880.16987981,TRUE,777849499479.5,lower,BFM,6027776,adults,WID
DOM,2012,0.99,841864.003463999,870251.498135058,3135880.16987981,TRUE,NA,middle,SNA_CEI + SNA_WID,6027776,adults,WID
DOM,2012,0.999,4419406.30795967,4599777.15373648,18024886.7558386,TRUE,1912593920000,upper,SNA_CEI + SNA_WID,6027776,adults,WID
DOM,2012,0.999,4419406.30795967,4599777.15373648,18024886.7558386,TRUE,777849499479.5,lower,BFM,6027776,adults,WID
DOM,2012,0.999,4419406.30795967,4599777.15373648,18024886.7558386,TRUE,NA,middle,SNA_CEI + SNA_WID,6027776,adults,WID
DOM,2012,0.9999,28939119.591247,96868397.9503181,96868397.9503182,TRUE,1912593920000,upper,SNA_CEI + SNA_WID,6027776,adults,WID
DOM,2012,0.9999,28939119.591247,96868397.9503181,96868397.9503182,TRUE,777849499479.5,lower,BFM,6027776,adults,WID
DOM,2012,0.9999,28939119.591247,96868397.9503181,96868397.9503182,TRUE,NA,middle,SNA_CEI + SNA_WID,6027776,adults,WID
DOM,2013,0.9,182444.219255945,191047.02620319,697310.911759895,TRUE,2072989188096,upper,SNA_CEI + SNA_WID,6151785,adults,WID
DOM,2013,0.9,182444.219255945,191047.02620319,697310.911759895,TRUE,903727959302.734,lower,BFM,6151785,adults,WID
DOM,2013,0.9,182444.219255945,191047.02620319,697310.911759895,TRUE,NA,middle,SNA_CEI + SNA_WID,6151785,adults,WID
DOM,2013,0.99,884144.134493372,912039.65938399,3735945.83459981,TRUE,2072989188096,upper,SNA_CEI + SNA_WID,6151785,adults,WID
DOM,2013,0.99,884144.134493372,912039.65938399,3735945.83459981,TRUE,903727959302.734,lower,BFM,6151785,adults,WID
DOM,2013,0.99,884144.134493372,912039.65938399,3735945.83459981,TRUE,NA,middle,SNA_CEI + SNA_WID,6151785,adults,WID
DOM,2013,0.999,4663862.57541058,4871418.57338418,23465475.3939424,TRUE,2072989188096,upper,SNA_CEI + SNA_WID,6151785,adults,WID
DOM,2013,0.999,4663862.57541058,4871418.57338418,23465475.3939424,TRUE,903727959302.734,lower,BFM,6151785,adults,WID
DOM,2013,0.999,4663862.57541058,4871418.57338418,23465475.3939424,TRUE,NA,middle,SNA_CEI + SNA_WID,6151785,adults,WID
DOM,2013,0.9999,30973875.720541,145814396.632724,145814396.632724,TRUE,2072989188096,upper,SNA_CEI + SNA_WID,6151785,adults,WID
DOM,2013,0.9999,30973875.720541,145814396.632724,145814396.632724,TRUE,903727959302.734,lower,BFM,6151785,adults,WID
DOM,2013,0.9999,30973875.720541,145814396.632724,145814396.632724,TRUE,NA,middle,SNA_CEI + SNA_WID,6151785,adults,WID
DOM,2014,0.9,202329.037723541,212498.903117725,755197.243642516,TRUE,2303597713408,upper,SNA_CEI + SNA_WID,6275300,adults,WID
DOM,2014,0.9,202329.037723541,212498.903117725,755197.243642516,TRUE,969486264825,lower,BFM,6275300,adults,WID
DOM,2014,0.9,202329.037723541,212498.903117725,755197.243642516,TRUE,NA,middle,SNA_CEI + SNA_WID,6275300,adults,WID
DOM,2014,0.99,997015.151111072,1030025.34110555,3934563.79147565,TRUE,2303597713408,upper,SNA_CEI + SNA_WID,6275300,adults,WID
DOM,2014,0.99,997015.151111072,1030025.34110555,3934563.79147565,TRUE,969486264825,lower,BFM,6275300,adults,WID
DOM,2014,0.99,997015.151111072,1030025.34110555,3934563.79147565,TRUE,NA,middle,SNA_CEI + SNA_WID,6275300,adults,WID
DOM,2014,0.999,5091240.82689446,5319548.18152941,23261390.9232255,TRUE,2303597713408,upper,SNA_CEI + SNA_WID,6275300,adults,WID
DOM,2014,0.999,5091240.82689446,5319548.18152941,23261390.9232255,TRUE,969486264825,lower,BFM,6275300,adults,WID
DOM,2014,0.999,5091240.82689446,5319548.18152941,23261390.9232255,TRUE,NA,middle,SNA_CEI + SNA_WID,6275300,adults,WID
DOM,2014,0.9999,35146968.0853486,132417523.879732,132417523.879732,TRUE,2303597713408,upper,SNA_CEI + SNA_WID,6275300,adults,WID
DOM,2014,0.9999,35146968.0853486,132417523.879732,132417523.879732,TRUE,969486264825,lower,BFM,6275300,adults,WID
DOM,2014,0.9999,35146968.0853486,132417523.879732,132417523.879732,TRUE,NA,middle,SNA_CEI + SNA_WID,6275300,adults,WID
DOM,2015,0.9,224397.985723694,235741.026566749,825762.84060927,TRUE,2554879971328,upper,SNA_CEI + SNA_WID,6396872,adults,WID
DOM,2015,0.9,224397.985723694,235741.026566749,825762.84060927,TRUE,1067472783123.75,lower,BFM,6396872,adults,WID
DOM,2015,0.9,224397.985723694,235741.026566749,825762.84060927,TRUE,NA,middle,SNA_CEI + SNA_WID,6396872,adults,WID
DOM,2015,0.99,1065180.57189912,1097995.1747206,4328201.03817327,TRUE,2554879971328,upper,SNA_CEI + SNA_WID,6396872,adults,WID
DOM,2015,0.99,1065180.57189912,1097995.1747206,4328201.03817327,TRUE,1067472783123.75,lower,BFM,6396872,adults,WID
DOM,2015,0.99,1065180.57189912,1097995.1747206,4328201.03817327,TRUE,NA,middle,SNA_CEI + SNA_WID,6396872,adults,WID
DOM,2015,0.999,5367661.85734604,5599618.77922639,26196503.0677993,TRUE,2554879971328,upper,SNA_CEI + SNA_WID,6396872,adults,WID
DOM,2015,0.999,5367661.85734604,5599618.77922639,26196503.0677993,TRUE,1067472783123.75,lower,BFM,6396872,adults,WID
DOM,2015,0.999,5367661.85734604,5599618.77922639,26196503.0677993,TRUE,NA,middle,SNA_CEI + SNA_WID,6396872,adults,WID
DOM,2015,0.9999,35500054.5890326,159987739.523445,159987739.523445,TRUE,2554879971328,upper,SNA_CEI + SNA_WID,6396872,adults,WID
DOM,2015,0.9999,35500054.5890326,159987739.523445,159987739.523445,TRUE,1067472783123.75,lower,BFM,6396872,adults,WID
DOM,2015,0.9999,35500054.5890326,159987739.523445,159987739.523445,TRUE,NA,middle,SNA_CEI + SNA_WID,6396872,adults,WID
DOM,2016,0.9,243674.428576961,255264.672012782,791856.219082235,TRUE,2705974292480,upper,SNA_CEI + SNA_WID,6515899,adults,WID
DOM,2016,0.9,243674.428576961,255264.672012782,791856.219082235,TRUE,1087686947196.84,lower,BFM,6515899,adults,WID
DOM,2016,0.9,243674.428576961,255264.672012782,791856.219082235,TRUE,NA,middle,SNA_CEI + SNA_WID,6515899,adults,WID
DOM,2016,0.99,1127786.34593232,1163142.30984919,3681997.30243234,TRUE,2705974292480,upper,SNA_CEI + SNA_WID,6515899,adults,WID
DOM,2016,0.99,1127786.34593232,1163142.30984919,3681997.30243234,TRUE,1087686947196.84,lower,BFM,6515899,adults,WID
DOM,2016,0.99,1127786.34593232,1163142.30984919,3681997.30243234,TRUE,NA,middle,SNA_CEI + SNA_WID,6515899,adults,WID
DOM,2016,0.999,5477570.82928365,5711326.47815649,18920598.3719273,TRUE,2705974292480,upper,SNA_CEI + SNA_WID,6515899,adults,WID
DOM,2016,0.999,5477570.82928365,5711326.47815649,18920598.3719273,TRUE,1087686947196.84,lower,BFM,6515899,adults,WID
DOM,2016,0.999,5477570.82928365,5711326.47815649,18920598.3719273,TRUE,NA,middle,SNA_CEI + SNA_WID,6515899,adults,WID
DOM,2016,0.9999,31931433.963028,88994890.7996852,88994890.7996852,TRUE,2705974292480,upper,SNA_CEI + SNA_WID,6515899,adults,WID
DOM,2016,0.9999,31931433.963028,88994890.7996852,88994890.7996852,TRUE,1087686947196.84,lower,BFM,6515899,adults,WID
DOM,2016,0.9999,31931433.963028,88994890.7996852,88994890.7996852,TRUE,NA,middle,SNA_CEI + SNA_WID,6515899,adults,WID
DOM,2017,0.9,258191.784204581,270778.578149957,730073.970057196,TRUE,NA,upper,SNA_CEI + SNA_WID,6631425,adults,WID
DOM,2017,0.9,258191.784204581,270778.578149957,730073.970057196,TRUE,1171862841415.62,lower,BFM,6631425,adults,WID
DOM,2017,0.9,258191.784204581,270778.578149957,730073.970057196,TRUE,NA,middle,SNA_CEI + SNA_WID,6631425,adults,WID
DOM,2017,0.99,1114881.29187085,1150007.62267455,2984606.89929236,TRUE,NA,upper,SNA_CEI + SNA_WID,6631425,adults,WID
DOM,2017,0.99,1114881.29187085,1150007.62267455,2984606.89929236,TRUE,1171862841415.62,lower,BFM,6631425,adults,WID
DOM,2017,0.99,1114881.29187085,1150007.62267455,2984606.89929236,TRUE,NA,middle,SNA_CEI + SNA_WID,6631425,adults,WID
DOM,2017,0.999,4194078.76306916,4332809.71994084,13441976.454389,TRUE,NA,upper,SNA_CEI + SNA_WID,6631425,adults,WID
DOM,2017,0.999,4194078.76306916,4332809.71994084,13441976.454389,TRUE,1171862841415.62,lower,BFM,6631425,adults,WID
DOM,2017,0.999,4194078.76306916,4332809.71994084,13441976.454389,TRUE,NA,middle,SNA_CEI + SNA_WID,6631425,adults,WID
DOM,2017,0.9999,19051635.7560857,68704009.3893864,68704009.3893865,TRUE,NA,upper,SNA_CEI + SNA_WID,6631425,adults,WID
DOM,2017,0.9999,19051635.7560857,68704009.3893864,68704009.3893865,TRUE,1171862841415.62,lower,BFM,6631425,adults,WID
DOM,2017,0.9999,19051635.7560857,68704009.3893864,68704009.3893865,TRUE,NA,middle,SNA_CEI + SNA_WID,6631425,adults,WID
DOM,2018,0.9,283310.844321516,296836.903167443,852993.991739935,TRUE,NA,upper,SNA_CEI + SNA_WID,6742375,adults,WID
DOM,2018,0.9,283310.844321516,296836.903167443,852993.991739935,TRUE,1338221907980,lower,BFM,6742375,adults,WID
DOM,2018,0.9,283310.844321516,296836.903167443,852993.991739935,TRUE,NA,middle,SNA_CEI + SNA_WID,6742375,adults,WID
DOM,2018,0.99,1208666.36986817,1246415.52564412,3722901.28463294,TRUE,NA,upper,SNA_CEI + SNA_WID,6742375,adults,WID
DOM,2018,0.99,1208666.36986817,1246415.52564412,3722901.28463294,TRUE,1338221907980,lower,BFM,6742375,adults,WID
DOM,2018,0.99,1208666.36986817,1246415.52564412,3722901.28463294,TRUE,NA,middle,SNA_CEI + SNA_WID,6742375,adults,WID
DOM,2018,0.999,4439799.84379506,4585968.16430958,19659614.9541033,TRUE,NA,upper,SNA_CEI + SNA_WID,6742375,adults,WID
DOM,2018,0.999,4439799.84379506,4585968.16430958,19659614.9541033,TRUE,1338221907980,lower,BFM,6742375,adults,WID
DOM,2018,0.999,4439799.84379506,4585968.16430958,19659614.9541033,TRUE,NA,middle,SNA_CEI + SNA_WID,6742375,adults,WID
DOM,2018,0.9999,20622560.6606874,127563165.736861,127563165.736861,TRUE,NA,upper,SNA_CEI + SNA_WID,6742375,adults,WID
DOM,2018,0.9999,20622560.6606874,127563165.736861,127563165.736861,TRUE,1338221907980,lower,BFM,6742375,adults,WID
DOM,2018,0.9999,20622560.6606874,127563165.736861,127563165.736861,TRUE,NA,middle,SNA_CEI + SNA_WID,6742375,adults,WID
DOM,2019,0.9,301267.089415718,315328.375003038,943506.120405307,TRUE,NA,upper,SNA_CEI + SNA_WID,6851492,adults,WID
DOM,2019,0.9,301267.089415718,315328.375003038,943506.120405307,TRUE,1436240602964.92,lower,BFM,6851492,adults,WID
DOM,2019,0.9,301267.089415718,315328.375003038,943506.120405307,TRUE,NA,middle,SNA_CEI + SNA_WID,6851492,adults,WID
DOM,2019,0.99,1276600.21497912,1315266.18209152,4390867.1057152,TRUE,NA,upper,SNA_CEI + SNA_WID,6851492,adults,WID
DOM,2019,0.99,1276600.21497912,1315266.18209152,4390867.1057152,TRUE,1436240602964.92,lower,BFM,6851492,adults,WID
DOM,2019,0.99,1276600.21497912,1315266.18209152,4390867.1057152,TRUE,NA,middle,SNA_CEI + SNA_WID,6851492,adults,WID
DOM,2019,0.999,4764327.15585886,4909847.9657911,25211180.5391757,TRUE,NA,upper,SNA_CEI + SNA_WID,6851492,adults,WID
DOM,2019,0.999,4764327.15585886,4909847.9657911,25211180.5391757,TRUE,1436240602964.92,lower,BFM,6851492,adults,WID
DOM,2019,0.999,4764327.15585886,4909847.9657911,25211180.5391757,TRUE,NA,middle,SNA_CEI + SNA_WID,6851492,adults,WID
DOM,2019,0.9999,22168793.258717,178181858.432349,178181858.432349,TRUE,NA,upper,SNA_CEI + SNA_WID,6851492,adults,WID
DOM,2019,0.9999,22168793.258717,178181858.432349,178181858.432349,TRUE,1436240602964.92,lower,BFM,6851492,adults,WID
DOM,2019,0.9999,22168793.258717,178181858.432349,178181858.432349,TRUE,NA,middle,SNA_CEI + SNA_WID,6851492,adults,WID
DOM,2020,0.9,282342.75183886,295200.337647276,774417.761119733,TRUE,NA,upper,SNA_CEI + SNA_WID,6967792,adults,WID
DOM,2020,0.9,282342.75183886,295200.337647276,774417.761119733,TRUE,1230596863792.03,lower,BFM,6967792,adults,WID
DOM,2020,0.9,282342.75183886,295200.337647276,774417.761119733,TRUE,NA,middle,SNA_CEI + SNA_WID,6967792,adults,WID
DOM,2020,0.99,1242784.16412474,1282158.31881011,3186920.76885744,TRUE,NA,upper,SNA_CEI + SNA_WID,6967792,adults,WID
DOM,2020,0.99,1242784.16412474,1282158.31881011,3186920.76885744,TRUE,1230596863792.03,lower,BFM,6967792,adults,WID
DOM,2020,0.99,1242784.16412474,1282158.31881011,3186920.76885744,TRUE,NA,middle,SNA_CEI + SNA_WID,6967792,adults,WID
DOM,2020,0.999,4717820.9388412,4862992.48957222,13459176.7824815,TRUE,NA,upper,SNA_CEI + SNA_WID,6967792,adults,WID
DOM,2020,0.999,4717820.9388412,4862992.48957222,13459176.7824815,TRUE,1230596863792.03,lower,BFM,6967792,adults,WID
DOM,2020,0.999,4717820.9388412,4862992.48957222,13459176.7824815,TRUE,NA,middle,SNA_CEI + SNA_WID,6967792,adults,WID
DOM,2020,0.9999,20329946.1137169,61869032.593431,61869032.593431,TRUE,NA,upper,SNA_CEI + SNA_WID,6967792,adults,WID
DOM,2020,0.9999,20329946.1137169,61869032.593431,61869032.593431,TRUE,1230596863792.03,lower,BFM,6967792,adults,WID
DOM,2020,0.9999,20329946.1137169,61869032.593431,61869032.593431,TRUE,NA,middle,SNA_CEI + SNA_WID,6967792,adults,WID
PER,2016,0.9,21030.9046401666,21289.2474457828,64273.5159663027,TRUE,438597502976,upper,SNA_CEI + SNA_WID,19806451,adults,WID
PER,2016,0.9,21030.9046401666,21289.2474457828,64273.5159663027,TRUE,355060680665.461,lower,BFM,19806451,adults,WID
PER,2016,0.9,21030.9046401666,21289.2474457828,64273.5159663027,TRUE,401899504640,middle,SNA_CEI + SNA_WID,19806451,adults,WID
PER,2016,0.99,105187.584812846,106849.902421764,280722.652658136,TRUE,438597502976,upper,SNA_CEI + SNA_WID,19806451,adults,WID
PER,2016,0.99,105187.584812846,106849.902421764,280722.652658136,TRUE,355060680665.461,lower,BFM,19806451,adults,WID
PER,2016,0.99,105187.584812846,106849.902421764,280722.652658136,TRUE,401899504640,middle,SNA_CEI + SNA_WID,19806451,adults,WID
PER,2016,0.999,427311.654142874,436837.855486425,1171985.25287538,TRUE,438597502976,upper,SNA_CEI + SNA_WID,19806451,adults,WID
PER,2016,0.999,427311.654142874,436837.855486425,1171985.25287538,TRUE,355060680665.461,lower,BFM,19806451,adults,WID
PER,2016,0.999,427311.654142874,436837.855486425,1171985.25287538,TRUE,401899504640,middle,SNA_CEI + SNA_WID,19806451,adults,WID
PER,2016,0.9999,1855648.25551222,5157597.60472961,5157597.60472961,TRUE,438597502976,upper,SNA_CEI + SNA_WID,19806451,adults,WID
PER,2016,0.9999,1855648.25551222,5157597.60472961,5157597.60472961,TRUE,355060680665.461,lower,BFM,19806451,adults,WID
PER,2016,0.9999,1855648.25551222,5157597.60472961,5157597.60472961,TRUE,401899504640,middle,SNA_CEI + SNA_WID,19806451,adults,WID
PER,2017,0.9,21586.2345387464,21774.2391681019,69733.1480608541,TRUE,462257618944,upper,SNA_CEI + SNA_WID,20223139,adults,WID
PER,2017,0.9,21586.2345387464,21774.2391681019,69733.1480608541,TRUE,397631729865.828,lower,BFM,20223139,adults,WID
PER,2017,0.9,21586.2345387464,21774.2391681019,69733.1480608541,TRUE,419231618048,middle,SNA_CEI + SNA_WID,20223139,adults,WID
PER,2017,0.99,121942.951858364,125480.806521452,297738.657116694,TRUE,462257618944,upper,SNA_CEI + SNA_WID,20223139,adults,WID
PER,2017,0.99,121942.951858364,125480.806521452,297738.657116694,TRUE,397631729865.828,lower,BFM,20223139,adults,WID
PER,2017,0.99,121942.951858364,125480.806521452,297738.657116694,TRUE,419231618048,middle,SNA_CEI + SNA_WID,20223139,adults,WID
PER,2017,0.999,444561.549647411,461469.314207325,1220010.9705191,TRUE,462257618944,upper,SNA_CEI + SNA_WID,20223139,adults,WID
PER,2017,0.999,444561.549647411,461469.314207325,1220010.9705191,TRUE,397631729865.828,lower,BFM,20223139,adults,WID
PER,2017,0.999,444561.549647411,461469.314207325,1220010.9705191,TRUE,419231618048,middle,SNA_CEI + SNA_WID,20223139,adults,WID
PER,2017,0.9999,1815445.46077136,5403111.62755631,5403111.62755631,TRUE,462257618944,upper,SNA_CEI + SNA_WID,20223139,adults,WID
PER,2017,0.9999,1815445.46077136,5403111.62755631,5403111.62755631,TRUE,397631729865.828,lower,BFM,20223139,adults,WID
PER,2017,0.9999,1815445.46077136,5403111.62755631,5403111.62755631,TRUE,419231618048,middle,SNA_CEI + SNA_WID,20223139,adults,WID
PER,2018,0.9,22941.2354102124,24220.0771857605,75262.2818006314,TRUE,491157929984,upper,SNA_CEI + SNA_WID,20752182,adults,WID
PER,2018,0.9,22941.2354102124,24220.0771857605,75262.2818006314,TRUE,394595192420.086,lower,BFM,20752182,adults,WID
PER,2018,0.9,22941.2354102124,24220.0771857605,75262.2818006314,TRUE,446363929600,middle,SNA_CEI + SNA_WID,20752182,adults,WID
PER,2018,0.99,126381.403765628,130083.707843237,329346.792373173,TRUE,491157929984,upper,SNA_CEI + SNA_WID,20752182,adults,WID
PER,2018,0.99,126381.403765628,130083.707843237,329346.792373173,TRUE,394595192420.086,lower,BFM,20752182,adults,WID
PER,2018,0.99,126381.403765628,130083.707843237,329346.792373173,TRUE,446363929600,middle,SNA_CEI + SNA_WID,20752182,adults,WID
PER,2018,0.999,466680.165932956,483253.854014645,1453998.1746745,TRUE,491157929984,upper,SNA_CEI + SNA_WID,20752182,adults,WID
PER,2018,0.999,466680.165932956,483253.854014645,1453998.1746745,TRUE,394595192420.086,lower,BFM,20752182,adults,WID
PER,2018,0.999,466680.165932956,483253.854014645,1453998.1746745,TRUE,446363929600,middle,SNA_CEI + SNA_WID,20752182,adults,WID
PER,2018,0.9999,1977217.52138089,7453331.93981563,7453331.93981563,TRUE,491157929984,upper,SNA_CEI + SNA_WID,20752182,adults,WID
PER,2018,0.9999,1977217.52138089,7453331.93981563,7453331.93981563,TRUE,394595192420.086,lower,BFM,20752182,adults,WID
PER,2018,0.9999,1977217.52138089,7453331.93981563,7453331.93981563,TRUE,446363929600,middle,SNA_CEI + SNA_WID,20752182,adults,WID
SLV,2000,0.9,0,0,8559.82851029345,FALSE,NA,upper,WID HH_B5n_wid (2000+),3117056,adults,WID
SLV,2000,0.99,10675.6528865919,11617.479913458,80844.0812763981,TRUE,NA,upper,WID HH_B5n_wid (2000+),3117056,adults,WID
SLV,2000,0.999,138586.17125873,145206.447052392,494264.049151902,TRUE,NA,upper,WID HH_B5n_wid (2000+),3117056,adults,WID
SLV,2000,0.9999,1003164.99412953,2086083.7872083,2086083.7872083,TRUE,NA,upper,WID HH_B5n_wid (2000+),3117056,adults,WID
SLV,2001,0.9,0,0,8992.47140649154,FALSE,NA,upper,WID HH_B5n_wid (2000+),3164236,adults,WID
SLV,2001,0.9,0,0,8992.47140649154,FALSE,7754074622.90698,lower,BFM,3164236,adults,WID
SLV,2001,0.99,11719.3824565468,12656.911381073,83690.1939136591,TRUE,NA,upper,WID HH_B5n_wid (2000+),3164236,adults,WID
SLV,2001,0.99,11719.3824565468,12656.911381073,83690.1939136591,TRUE,7754074622.90698,lower,BFM,3164236,adults,WID
SLV,2001,0.999,146738.203978716,154408.178237722,510134.856721922,TRUE,NA,upper,WID HH_B5n_wid (2000+),3164236,adults,WID
